[08/15/2023-02:04:01] [TRT] [I] [MemUsageChange] Init CUDA: CPU +224, GPU +0, now: CPU 265, GPU 1825 (MiB)
[08/15/2023-02:04:02] [TRT] [I] Loaded engine size: 21 MiB
[08/15/2023-02:04:05] [TRT] [I] [MemUsageChange] Init cuBLAS/cuBLASLt: CPU +155, GPU +464, now: CPU 450, GPU 2424 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuDNN: CPU +240, GPU +674, now: CPU 690, GPU 3098 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] TensorRT-managed allocation in engine deserialization: CPU +0, GPU +20, now: CPU 0, GPU 20 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuBLAS/cuBLASLt: CPU +0, GPU +0, now: CPU 669, GPU 3078 (MiB)
[08/15/2023-02:04:08] [TRT] [I] [MemUsageChange] Init cuDNN: CPU +0, GPU +0, now: CPU 669, GPU 3078 (MiB)
[08/15/2023-02:04:09] [TRT] [I] [MemUsageChange] TensorRT-managed allocation in IExecutionContext creation: CPU +0, GPU +32, now: CPU 0, GPU 52 (MiB)
GST_ARGUS: Creating output stream
CONSUMER: Waiting until producer is connected...
GST_ARGUS: Available Sensor modes :
GST_ARGUS: 3264 x 2464 FR = 21.000000 fps Duration = 47619048 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 3264 x 1848 FR = 28.000001 fps Duration = 35714284 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1920 x 1080 FR = 29.999999 fps Duration = 33333334 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1640 x 1232 FR = 29.999999 fps Duration = 33333334 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1280 x 720 FR = 59.999999 fps Duration = 16666667 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: 1280 x 720 FR = 120.000005 fps Duration = 8333333 ; Analog Gain range min 1.000000, max 10.625000; Exposure Range min 13000, max 683709000;

GST_ARGUS: Running with following settings:
   Camera index = 0 
   Camera mode  = 5 
   Output Stream W = 1280 H = 720 
   seconds to Run    = 0 
   Frame Rate = 120.000005 
GST_ARGUS: Setup Complete, Starting captures for 0 seconds
GST_ARGUS: Starting repeat capture requests.
CONSUMER: Producer has connected; continuing.
bingding: data (3, 640, 640)
bingding: prob (6001, 1, 1)
batch size is 1
Video name: output/raspberry_cam_from_drone_2023-08-15_02.04.10.avi . Frame size: width: 640 , height: 640 , FPS: 120
inference: time->60.04ms, fps: 16.66, total fps: 0.00, frame obj: 6, total obj: 6
inference: time->55.88ms, fps: 17.89, total fps: 4.00, frame obj: 7, total obj: 1820
inference: time->57.49ms, fps: 17.40, total fps: 4.00, frame obj: 7, total obj: 1827
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 6, total obj: 1833
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 7, total obj: 1840
inference: time->55.84ms, fps: 17.91, total fps: 4.00, frame obj: 8, total obj: 1848
inference: time->56.25ms, fps: 17.78, total fps: 4.00, frame obj: 7, total obj: 1855
inference: time->55.22ms, fps: 18.11, total fps: 4.00, frame obj: 6, total obj: 1861
inference: time->54.93ms, fps: 18.20, total fps: 4.00, frame obj: 7, total obj: 1868
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 6, total obj: 1874
inference: time->55.11ms, fps: 18.15, total fps: 4.00, frame obj: 8, total obj: 1882
inference: time->55.41ms, fps: 18.05, total fps: 4.00, frame obj: 6, total obj: 1888
inference: time->55.16ms, fps: 18.13, total fps: 4.00, frame obj: 7, total obj: 1895
inference: time->55.40ms, fps: 18.05, total fps: 4.00, frame obj: 7, total obj: 1902
inference: time->55.13ms, fps: 18.14, total fps: 4.00, frame obj: 8, total obj: 1910
inference: time->55.06ms, fps: 18.16, total fps: 4.00, frame obj: 6, total obj: 1916
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 7, total obj: 1923
inference: time->57.39ms, fps: 17.42, total fps: 4.00, frame obj: 6, total obj: 1929
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 1936
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 1944
inference: time->54.90ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 1951
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 1958
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 1966
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 6, total obj: 1972
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 8, total obj: 1980
inference: time->54.96ms, fps: 18.19, total fps: 4.00, frame obj: 8, total obj: 1988
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 6, total obj: 1994
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 2001
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 2008
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 2015
inference: time->54.74ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 2022
inference: time->54.91ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 2030
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 6, total obj: 2036
inference: time->55.01ms, fps: 18.18, total fps: 4.00, frame obj: 8, total obj: 2044
inference: time->55.13ms, fps: 18.14, total fps: 4.00, frame obj: 7, total obj: 2051
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 2058
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 2065
inference: time->54.57ms, fps: 18.33, total fps: 4.00, frame obj: 8, total obj: 2073
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 6, total obj: 2079
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 2086
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 2094
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 2101
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 8, total obj: 2109
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 2116
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 2123
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 2130
inference: time->55.07ms, fps: 18.16, total fps: 4.00, frame obj: 7, total obj: 2137
inference: time->55.18ms, fps: 18.12, total fps: 4.00, frame obj: 8, total obj: 2145
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 5, total obj: 2150
inference: time->59.81ms, fps: 16.72, total fps: 4.00, frame obj: 7, total obj: 2157
inference: time->57.57ms, fps: 17.37, total fps: 4.00, frame obj: 7, total obj: 2164
inference: time->54.98ms, fps: 18.19, total fps: 3.00, frame obj: 7, total obj: 2171
inference: time->55.04ms, fps: 18.17, total fps: 4.00, frame obj: 6, total obj: 2177
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 2184
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 5, total obj: 2189
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 2196
inference: time->54.90ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 2203
inference: time->55.00ms, fps: 18.18, total fps: 4.00, frame obj: 7, total obj: 2210
inference: time->55.07ms, fps: 18.16, total fps: 4.00, frame obj: 7, total obj: 2217
inference: time->54.96ms, fps: 18.20, total fps: 4.00, frame obj: 7, total obj: 2224
inference: time->55.58ms, fps: 17.99, total fps: 3.00, frame obj: 6, total obj: 2230
inference: time->55.40ms, fps: 18.05, total fps: 4.00, frame obj: 8, total obj: 2238
inference: time->55.17ms, fps: 18.12, total fps: 4.00, frame obj: 7, total obj: 2245
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 2252
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 2259
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 2266
inference: time->54.95ms, fps: 18.20, total fps: 4.00, frame obj: 8, total obj: 2274
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 7, total obj: 2281
inference: time->55.07ms, fps: 18.16, total fps: 4.00, frame obj: 7, total obj: 2288
inference: time->55.26ms, fps: 18.10, total fps: 4.00, frame obj: 6, total obj: 2294
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 2301
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 6, total obj: 2307
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 6, total obj: 2313
inference: time->55.08ms, fps: 18.15, total fps: 4.00, frame obj: 5, total obj: 2318
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 2325
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 2332
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 2339
inference: time->54.99ms, fps: 18.19, total fps: 4.00, frame obj: 6, total obj: 2345
inference: time->54.62ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 2352
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 2359
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 2366
inference: time->55.75ms, fps: 17.94, total fps: 4.00, frame obj: 7, total obj: 2373
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 2380
inference: time->55.06ms, fps: 18.16, total fps: 4.00, frame obj: 7, total obj: 2387
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 7, total obj: 2394
inference: time->54.98ms, fps: 18.19, total fps: 4.00, frame obj: 7, total obj: 2401
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 2408
inference: time->54.63ms, fps: 18.30, total fps: 4.00, frame obj: 8, total obj: 2416
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 2423
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 2430
inference: time->55.11ms, fps: 18.14, total fps: 4.00, frame obj: 7, total obj: 2437
inference: time->55.16ms, fps: 18.13, total fps: 4.00, frame obj: 6, total obj: 2443
inference: time->56.18ms, fps: 17.80, total fps: 4.00, frame obj: 7, total obj: 2450
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 2457
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 6, total obj: 2463
inference: time->54.54ms, fps: 18.33, total fps: 4.00, frame obj: 7, total obj: 2470
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 7, total obj: 2477
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 2485
inference: time->54.99ms, fps: 18.18, total fps: 4.00, frame obj: 7, total obj: 2492
inference: time->54.97ms, fps: 18.19, total fps: 4.00, frame obj: 7, total obj: 2499
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 2506
inference: time->55.03ms, fps: 18.17, total fps: 4.00, frame obj: 7, total obj: 2513
inference: time->55.02ms, fps: 18.18, total fps: 4.00, frame obj: 6, total obj: 2519
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 2526
inference: time->54.57ms, fps: 18.33, total fps: 4.00, frame obj: 6, total obj: 2532
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 2539
inference: time->54.93ms, fps: 18.20, total fps: 4.00, frame obj: 6, total obj: 2545
inference: time->59.68ms, fps: 16.76, total fps: 4.00, frame obj: 7, total obj: 2552
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 6, total obj: 2558
inference: time->55.31ms, fps: 18.08, total fps: 4.00, frame obj: 8, total obj: 2566
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 2573
inference: time->55.20ms, fps: 18.12, total fps: 4.00, frame obj: 8, total obj: 2581
inference: time->56.90ms, fps: 17.57, total fps: 4.00, frame obj: 7, total obj: 2588
inference: time->57.03ms, fps: 17.53, total fps: 4.00, frame obj: 8, total obj: 2596
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 7, total obj: 2603
inference: time->54.99ms, fps: 18.19, total fps: 4.00, frame obj: 7, total obj: 2610
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 2618
inference: time->54.94ms, fps: 18.20, total fps: 4.00, frame obj: 7, total obj: 2625
inference: time->54.51ms, fps: 18.34, total fps: 4.00, frame obj: 6, total obj: 2631
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 2637
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 2644
inference: time->54.58ms, fps: 18.32, total fps: 4.00, frame obj: 8, total obj: 2652
inference: time->54.90ms, fps: 18.22, total fps: 4.00, frame obj: 6, total obj: 2658
inference: time->55.28ms, fps: 18.09, total fps: 4.00, frame obj: 8, total obj: 2666
inference: time->56.51ms, fps: 17.70, total fps: 4.00, frame obj: 8, total obj: 2674
inference: time->54.87ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 2681
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 2688
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 2695
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 2702
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 7, total obj: 2709
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 2715
inference: time->54.98ms, fps: 18.19, total fps: 4.00, frame obj: 5, total obj: 2720
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 8, total obj: 2728
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 9, total obj: 2737
inference: time->55.69ms, fps: 17.96, total fps: 4.00, frame obj: 10, total obj: 2747
inference: time->55.09ms, fps: 18.15, total fps: 4.00, frame obj: 9, total obj: 2756
inference: time->56.35ms, fps: 17.75, total fps: 4.00, frame obj: 6, total obj: 2762
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 5, total obj: 2767
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 2774
inference: time->56.99ms, fps: 17.55, total fps: 4.00, frame obj: 6, total obj: 2780
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 5, total obj: 2785
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 2793
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 2800
inference: time->55.00ms, fps: 18.18, total fps: 4.00, frame obj: 7, total obj: 2807
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 6, total obj: 2813
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 2820
inference: time->54.66ms, fps: 18.29, total fps: 4.00, frame obj: 8, total obj: 2828
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 2835
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 2843
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 2851
inference: time->55.14ms, fps: 18.14, total fps: 4.00, frame obj: 7, total obj: 2858
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 9, total obj: 2867
inference: time->55.42ms, fps: 18.04, total fps: 4.00, frame obj: 6, total obj: 2873
inference: time->58.00ms, fps: 17.24, total fps: 4.00, frame obj: 7, total obj: 2880
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 9, total obj: 2889
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 2897
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 9, total obj: 2906
inference: time->54.57ms, fps: 18.32, total fps: 4.00, frame obj: 8, total obj: 2914
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 6, total obj: 2920
inference: time->55.05ms, fps: 18.17, total fps: 4.00, frame obj: 9, total obj: 2929
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 8, total obj: 2937
inference: time->54.96ms, fps: 18.20, total fps: 4.00, frame obj: 9, total obj: 2946
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 8, total obj: 2954
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 2961
inference: time->55.31ms, fps: 18.08, total fps: 4.00, frame obj: 10, total obj: 2971
inference: time->54.66ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 2978
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 6, total obj: 2984
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 2992
inference: time->54.99ms, fps: 18.18, total fps: 4.00, frame obj: 9, total obj: 3001
inference: time->54.93ms, fps: 18.20, total fps: 4.00, frame obj: 8, total obj: 3009
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 3017
inference: time->54.87ms, fps: 18.22, total fps: 4.00, frame obj: 7, total obj: 3024
inference: time->54.63ms, fps: 18.31, total fps: 4.00, frame obj: 6, total obj: 3030
inference: time->55.05ms, fps: 18.17, total fps: 4.00, frame obj: 7, total obj: 3037
inference: time->55.34ms, fps: 18.07, total fps: 4.00, frame obj: 7, total obj: 3044
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 6, total obj: 3050
inference: time->54.73ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 3057
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 9, total obj: 3066
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 3073
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 3082
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 3089
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 3096
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 3104
inference: time->54.91ms, fps: 18.21, total fps: 4.00, frame obj: 7, total obj: 3111
inference: time->55.07ms, fps: 18.16, total fps: 4.00, frame obj: 9, total obj: 3120
inference: time->54.93ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 3128
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 3135
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 3143
inference: time->54.96ms, fps: 18.20, total fps: 4.00, frame obj: 9, total obj: 3152
inference: time->54.69ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 3159
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 3167
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 9, total obj: 3176
inference: time->55.05ms, fps: 18.16, total fps: 4.00, frame obj: 9, total obj: 3185
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 6, total obj: 3191
inference: time->54.98ms, fps: 18.19, total fps: 4.00, frame obj: 8, total obj: 3199
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 9, total obj: 3208
inference: time->54.92ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 3216
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 3223
inference: time->54.90ms, fps: 18.21, total fps: 4.00, frame obj: 8, total obj: 3231
inference: time->54.83ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 3238
inference: time->55.08ms, fps: 18.16, total fps: 4.00, frame obj: 8, total obj: 3246
inference: time->54.50ms, fps: 18.35, total fps: 4.00, frame obj: 8, total obj: 3254
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 3262
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 3269
inference: time->54.93ms, fps: 18.21, total fps: 4.00, frame obj: 9, total obj: 3278
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 7, total obj: 3285
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 3292
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 3299
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 9, total obj: 3308
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 3317
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 3324
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 9, total obj: 3333
inference: time->55.11ms, fps: 18.15, total fps: 4.00, frame obj: 8, total obj: 3341
inference: time->54.85ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 3349
inference: time->54.82ms, fps: 18.24, total fps: 4.00, frame obj: 9, total obj: 3358
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 8, total obj: 3366
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 6, total obj: 3372
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 3379
inference: time->54.69ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 3386
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 6, total obj: 3392
inference: time->54.80ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 3399
inference: time->54.84ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 3407
inference: time->54.81ms, fps: 18.24, total fps: 4.00, frame obj: 8, total obj: 3415
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 3423
inference: time->54.62ms, fps: 18.31, total fps: 5.00, frame obj: 7, total obj: 3430
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 8, total obj: 3438
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 8, total obj: 3446
inference: time->54.69ms, fps: 18.29, total fps: 4.00, frame obj: 8, total obj: 3454
inference: time->54.98ms, fps: 18.19, total fps: 4.00, frame obj: 8, total obj: 3462
inference: time->54.68ms, fps: 18.29, total fps: 4.00, frame obj: 10, total obj: 3472
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 9, total obj: 3481
inference: time->54.72ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 3489
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 9, total obj: 3498
inference: time->54.49ms, fps: 18.35, total fps: 4.00, frame obj: 7, total obj: 3505
inference: time->54.69ms, fps: 18.28, total fps: 4.00, frame obj: 6, total obj: 3511
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 6, total obj: 3517
inference: time->54.93ms, fps: 18.21, total fps: 5.00, frame obj: 9, total obj: 3526
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 7, total obj: 3533
inference: time->54.98ms, fps: 18.19, total fps: 4.00, frame obj: 8, total obj: 3541
inference: time->54.66ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 3548
inference: time->54.77ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 3555
inference: time->54.71ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 3563
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 3570
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 9, total obj: 3579
inference: time->54.96ms, fps: 18.20, total fps: 4.00, frame obj: 7, total obj: 3586
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 3593
inference: time->55.04ms, fps: 18.17, total fps: 4.00, frame obj: 8, total obj: 3601
inference: time->54.67ms, fps: 18.29, total fps: 4.00, frame obj: 7, total obj: 3608
inference: time->54.89ms, fps: 18.22, total fps: 5.00, frame obj: 8, total obj: 3616
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 8, total obj: 3624
inference: time->54.79ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 3632
inference: time->54.59ms, fps: 18.32, total fps: 4.00, frame obj: 7, total obj: 3639
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 9, total obj: 3648
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 3656
inference: time->55.06ms, fps: 18.16, total fps: 4.00, frame obj: 7, total obj: 3663
inference: time->54.76ms, fps: 18.26, total fps: 4.00, frame obj: 7, total obj: 3670
inference: time->54.78ms, fps: 18.26, total fps: 4.00, frame obj: 9, total obj: 3679
inference: time->54.88ms, fps: 18.22, total fps: 4.00, frame obj: 9, total obj: 3688
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 7, total obj: 3695
inference: time->54.70ms, fps: 18.28, total fps: 4.00, frame obj: 7, total obj: 3702
inference: time->54.77ms, fps: 18.26, total fps: 5.00, frame obj: 7, total obj: 3709
inference: time->54.61ms, fps: 18.31, total fps: 4.00, frame obj: 8, total obj: 3717
inference: time->54.72ms, fps: 18.28, total fps: 4.00, frame obj: 8, total obj: 3725
inference: time->55.06ms, fps: 18.16, total fps: 4.00, frame obj: 8, total obj: 3733
inference: time->54.63ms, fps: 18.30, total fps: 4.00, frame obj: 9, total obj: 3742
inference: time->54.75ms, fps: 18.26, total fps: 4.00, frame obj: 8, total obj: 3750
inference: time->54.65ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 3757
inference: time->54.75ms, fps: 18.27, total fps: 4.00, frame obj: 8, total obj: 3765
inference: time->54.60ms, fps: 18.31, total fps: 4.00, frame obj: 9, total obj: 3774
inference: time->54.81ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 3782
inference: time->54.89ms, fps: 18.22, total fps: 4.00, frame obj: 9, total obj: 3791
inference: time->54.64ms, fps: 18.30, total fps: 4.00, frame obj: 7, total obj: 3798
inference: time->55.08ms, fps: 18.16, total fps: 5.00, frame obj: 9, total obj: 3807
inference: time->54.86ms, fps: 18.23, total fps: 4.00, frame obj: 9, total obj: 3816
inference: time->54.78ms, fps: 18.25, total fps: 4.00, frame obj: 8, total obj: 3824
